symbol,timeframe,direction,mode,entry_ts,exit_ts,entry,sl,tp,exit_price,exit_reason,score,cnt,src,risk,r,pnl_pct,bars_held
BTC/USDT,4h,long,reversion,2024-04-08 12:00:00+00:00,2024-04-09 16:00:00+00:00,71840.63692641509,68471.12359144217,76286.20303764705,68471.12359144217,sl,5.3,5,피보 가격대 넥라인,3369.513334972915,-1.0208207753715546,-4.787915812543572,7
BTC/USDT,4h,long,reversion,2024-04-12 16:00:00+00:00,2024-04-12 16:00:00+00:00,67623.9862174648,66969.59263634223,68645.53,66969.59263634223,sl,3.55,3,피보 돌파선,654.3935811225674,-1.1028384008771304,-1.067210631784798,0
BTC/USDT,4h,short,reversion,2024-05-01 16:00:00+00:00,2024-05-05 12:00:00+00:00,59414.36333333333,64567.976665776565,52922.65454545454,64567.976665776565,sl,3.9000000000000004,4,가격대 넥라인 FVG,5153.613332443238,-1.0120286808498622,-8.778356292705865,23
BTC/USDT,4h,long,reversion,2024-05-16 12:00:00+00:00,2024-05-20 16:00:00+00:00,65415.66857142857,64080.13147546265,67933.63296,67933.63296,tp,5.25,5,피보 가격대 넥라인 FVG,1335.5370959659194,1.8354336582712716,3.747251677370093,25
BTC/USDT,4h,long,reversion,2024-05-28 00:00:00+00:00,2024-05-28 00:00:00+00:00,68823.92323098592,68179.86362162133,70731.01074590164,68179.86362162133,sl,3.55,3,피보 FVG,644.0596093645872,-1.1063595549702083,-1.0353398489060288,0
BTC/USDT,4h,long,reversion,2024-05-28 16:00:00+00:00,2024-05-29 00:00:00+00:00,67333.09296923077,66544.01483345812,68776.75587058824,68776.75587058824,tp,3.25,3,피보 가격대 돌파선,789.0781357726519,1.7433102180566564,2.042989436956615,2
BTC/USDT,4h,long,reversion,2024-06-07 12:00:00+00:00,2024-06-07 16:00:00+00:00,70834.22486486485,68666.47697700222,75169.72064059011,68666.47697700222,sl,3.7,3,가격대 넥라인 FVG,2167.747887862628,-1.0321764128160247,-3.158781285532785,1
BTC/USDT,4h,short,reversion,2024-06-11 16:00:00+00:00,2024-06-11 16:00:00+00:00,66670.0,67221.7423066565,66079.31374647887,67221.7423066565,sl,4.25,4,피보 가격대 넥라인,551.7423066564952,-1.121335395791948,-0.927985867421364,0
BTC/USDT,4h,short,reversion,2024-06-29 00:00:00+00:00,2024-06-30 20:00:00+00:00,60660.96930769231,62770.195748336926,58401.99999999999,62770.195748336926,sl,3.25,3,피보 가격대 FVG,2109.2264406446193,-1.0292598183574606,-3.5788119575882558,11
BTC/USDT,4h,short,reversion,2024-07-06 20:00:00+00:00,2024-07-15 00:00:00+00:00,58299.31027735848,62725.1489767404,52867.58984444445,62725.1489767404,sl,5.3,5,피보 가격대 넥라인,4425.838699381915,-1.0136724887049091,-7.695375653099817,49
