symbol,timeframe,direction,mode,entry_ts,exit_ts,entry,sl,tp,exit_price,exit_reason,score,cnt,src,risk,r,pnl_pct,bars_held
BTC/USDT,15m,short,reversion,2024-07-05 16:00:00+00:00,2024-07-06 14:45:00+00:00,56749.98478309859,58325.270186684545,54694.2933054945,57058.91,flip,3.55,3,피보 돌파선,1575.2854035859564,-0.23223072051591062,-0.6446339425308814,91
BTC/USDT,15m,short,reversion,2024-07-08 08:00:00+00:00,2024-07-08 08:30:00+00:00,55992.04054054053,56826.04262068258,54324.03638025644,56826.04262068258,sl,3.7,4,가격대 넥라인 돌파선 FVG,834.0020801420469,-1.067636571806876,-1.5902458869631022,2
BTC/USDT,15m,short,reversion,2024-07-09 01:00:00+00:00,2024-07-09 01:00:00+00:00,56998.473125,57169.37392665773,55992.8148148148,57169.37392665773,sl,3.2,3,가격대 돌파선 FVG,170.90080165773543,-1.3340178803850866,-0.39998391655787763,0
BTC/USDT,15m,short,reversion,2024-07-09 14:00:00+00:00,2024-07-09 14:15:00+00:00,57621.68,58013.79544549353,56922.339484,58013.79544549353,sl,3.0,2,돌파선 FVG,392.1154454935313,-1.1474508040609703,-0.7808400991020708,1
BTC/USDT,15m,short,reversion,2024-07-10 04:00:00+00:00,2024-07-10 04:00:00+00:00,58249.19882352941,58361.477816488674,55992.8148148148,58361.477816488674,sl,3.4000000000000004,3,가격대 돌파선,112.27899295926181,-1.519289822461838,-0.29285266531488213,0
BTC/USDT,15m,long,reversion,2024-07-10 08:00:00+00:00,2024-07-10 10:00:00+00:00,58853.63896,58387.288948615635,59513.2408169014,58387.288948615635,sl,3.75,3,피보 가격대,466.350011384362,-1.1257005736534513,-0.8919932303514267,8
BTC/USDT,15m,long,reversion,2024-07-10 11:15:00+00:00,2024-07-10 13:30:00+00:00,58476.4212,57736.600064484715,59552.53463999999,57736.600064484715,sl,3.75,3,피보 가격대,739.8211355152816,-1.0785412957846514,-1.36452886440924,9
BTC/USDT,15m,long,reversion,2024-07-10 14:00:00+00:00,2024-07-10 20:15:00+00:00,57486.99430929578,57284.600661387405,58282.94972477064,57284.600661387405,sl,3.55,3,피보 돌파선,202.39364790837135,-1.2835355658559084,-0.45189255155005725,25
BTC/USDT,15m,long,reversion,2024-07-11 13:30:00+00:00,2024-07-11 14:15:00+00:00,58287.92461538462,57689.49178317087,59535.0,57689.49178317087,sl,3.9000000000000004,4,가격대 넥라인 FVG,598.4328322137444,-1.0969009470699724,-1.1261707201696545,3
BTC/USDT,15m,short,reversion,2024-07-12 02:15:00+00:00,2024-07-12 12:00:00+00:00,57092.623921568615,57442.64330803911,55987.0909090909,57442.64330803911,sl,5.1000000000000005,5,가격대 넥라인 FVG,350.01938647049246,-1.1636127478317024,-0.7133794036946168,39
BTC/USDT,15m,short,reversion,2024-07-12 13:15:00+00:00,2024-07-12 13:45:00+00:00,57682.95580225353,58002.89306453827,56811.8475892683,58002.89306453827,sl,3.55,3,피보 FVG,319.93726228474407,-1.180794584601764,-0.6549251533039177,2
BTC/USDT,15m,long,reversion,2024-07-13 10:30:00+00:00,2024-07-13 23:00:00+00:00,58515.300917431196,58238.752383573395,59620.819746153844,59620.819746153844,tp,5.45,5,피보 가격대 넥라인,276.54853385780007,3.7839678764268396,1.7883369853424562,50
BTC/USDT,15m,long,reversion,2024-07-16 19:30:00+00:00,2024-07-16 22:00:00+00:00,64993.95,64312.957102059285,65800.2629317647,64312.957102059285,sl,4.25,4,피보 가격대 넥라인,680.9928979407123,-1.0949399821151415,-1.1472550160310953,10
BTC/USDT,15m,long,reversion,2024-07-16 23:30:00+00:00,2024-07-17 01:15:00+00:00,65193.124928578705,64604.30135604774,66045.1472964706,66045.1472964706,tp,5.75,5,피보 빗각 가격대 넥라인,588.8235725309642,1.3355498462793292,1.2062671219410115,7
BTC/USDT,15m,long,reversion,2024-07-17 08:00:00+00:00,2024-07-17 11:15:00+00:00,65177.74019999999,64747.70792338026,66123.88620248332,64747.70792338026,sl,3.75,4,피보 가격대 넥라인 돌파선,430.03227661973506,-1.1510647632599325,-0.7594540699976972,13
BTC/USDT,15m,long,reversion,2024-07-17 16:00:00+00:00,2024-07-17 16:30:00+00:00,64483.878217142854,63960.76308124477,65052.43688533332,63960.76308124477,sl,3.5,3,피보 돌파선 FVG,523.115135898086,-1.1227689971901438,-0.910828369487147,2
BTC/USDT,15m,long,reversion,2024-07-18 14:30:00+00:00,2024-07-18 14:30:00+00:00,64180.316628571425,64011.9830511051,64543.55761176471,64011.9830511051,sl,3.5,3,피보 돌파선 FVG,168.33357746632828,-1.3807686547424527,-0.36215110724881466,0
BTC/USDT,15m,long,reversion,2024-07-20 16:00:00+00:00,2024-07-20 17:15:00+00:00,66790.99289206348,66398.05291026008,67256.27507529412,67256.27507529412,tp,6.3,6,피보 가격대 넥라인 돌파선,392.93998180339986,1.0135353175799215,0.5962758330162226,5
BTC/USDT,15m,long,reversion,2024-07-20 21:00:00+00:00,2024-07-20 21:00:00+00:00,67255.06237802817,66936.24103910904,67593.79012085327,66936.24103910904,sl,3.55,3,피보 FVG,318.8213389191369,-1.210449061960643,-0.573811066382688,0
BTC/USDT,15m,long,reversion,2024-07-21 04:30:00+00:00,2024-07-21 06:15:00+00:00,67089.00691032967,66729.84078725004,67591.69950059673,66729.84078725004,sl,4.55,3,피보 FVG,359.1661230796308,-1.186291021199556,-0.6350899596679198,7
BTC/USDT,15m,long,reversion,2024-07-21 06:30:00+00:00,2024-07-21 14:30:00+00:00,66777.76389599999,66390.5499370076,67314.58267999999,67314.58267999999,tp,4.25,4,피보 가격대 넥라인,387.21395899238996,1.2132119718370882,0.7034865849111523,32
BTC/USDT,15m,long,reversion,2024-07-21 17:45:00+00:00,2024-07-21 18:00:00+00:00,66589.06875,66354.50651866304,67570.9921774317,66354.50651866304,sl,3.2,3,가격대 돌파선 FVG,234.56223133696767,-1.283386576157009,-0.45207723222784846,1
BTC/USDT,15m,long,reversion,2024-07-22 05:45:00+00:00,2024-07-22 06:30:00+00:00,67587.18918918919,67214.0732724684,68469.69669369732,67214.0732724684,sl,3.7,4,가격대 넥라인 돌파선 FVG,373.11591672078066,-1.180642605180705,-0.6517752154458166,3
BTC/USDT,15m,long,reversion,2024-07-23 04:15:00+00:00,2024-07-23 04:30:00+00:00,67417.6520912,67132.68943161854,67757.7074590164,67132.68943161854,sl,3.75,3,피보 가격대,284.9626595814625,-1.2360841622555718,-0.5224712214337842,1
BTC/USDT,15m,short,reversion,2024-07-25 14:15:00+00:00,2024-07-25 14:15:00+00:00,63842.020012782414,64255.21765511969,63309.99788,64255.21765511969,sl,7.65,7,피보 포크 가격대 넥라인,413.1976423372762,-1.1550072223831105,-0.7475425449816175,0
BTC/USDT,15m,short,reversion,2024-07-25 15:15:00+00:00,2024-07-25 16:30:00+00:00,64991.21889052631,65150.017360679754,64501.94008235295,65150.017360679754,sl,4.75,4,피보 가격대 돌파선,158.7984701534442,-1.4097685453942121,-0.3444605165139938,5
BTC/USDT,15m,short,reversion,2024-07-25 17:45:00+00:00,2024-07-25 18:45:00+00:00,65001.543928,65199.2336722182,64501.94008235295,64501.94008235295,tp,3.75,3,피보 가격대,197.68974421820167,2.199669514276374,0.6689873460906455,4
BTC/USDT,15m,short,reversion,2024-07-25 19:30:00+00:00,2024-07-25 20:00:00+00:00,65001.543928,65203.86028045677,64501.94008235295,64501.94008235295,tp,3.75,3,피보 가격대,202.3163524567717,2.1493670598612917,0.6689873460906455,2
BTC/USDT,15m,short,reversion,2024-07-25 20:45:00+00:00,2024-07-25 20:45:00+00:00,65074.17641764706,65253.3541882505,63219.36533333333,65253.3541882505,sl,5.1000000000000005,4,피보 가격대,179.17777060344088,-1.3636821972027449,-0.37548156481950984,0
BTC/USDT,15m,short,reversion,2024-07-25 22:45:00+00:00,2024-07-26 00:15:00+00:00,65728.82496486486,66132.34013430109,64827.129052000004,66132.34013430109,sl,3.7,3,피보 가격대 FVG,403.51516943622846,-1.1633905923331158,-0.714215950516006,6
BTC/USDT,15m,long,reversion,2024-07-26 14:15:00+00:00,2024-07-26 14:30:00+00:00,67382.36352941177,67118.41522998648,68274.05921762789,67118.41522998648,sl,3.4000000000000004,3,가격대 FVG,263.9482994252903,-1.2547862195972743,-0.4915213291092473,1
BTC/USDT,15m,long,reversion,2024-07-27 07:30:00+00:00,2024-07-27 08:15:00+00:00,68212.33027522935,67984.20120461915,68498.37846666666,67984.20120461915,sl,5.45,5,피보 가격대 넥라인,228.12907061020087,-1.2985076192077347,-0.4342724184247628,3
BTC/USDT,15m,long,reversion,2024-07-27 10:00:00+00:00,2024-07-27 19:30:00+00:00,68212.33027522935,67745.84427272601,69482.92205882353,67745.84427272601,sl,5.45,5,피보 가격대 넥라인,466.4860025033413,-1.1457258886851398,-0.7835314929438862,38
BTC/USDT,15m,long,reversion,2024-07-27 20:00:00+00:00,2024-07-27 20:00:00+00:00,68025.80784000001,67851.32990894123,68772.7540743662,67851.32990894123,sl,4.199999999999999,4,피보,174.47793105877645,-1.3893820178987801,-0.35635960473034356,0
BTC/USDT,15m,long,reversion,2024-07-27 23:15:00+00:00,2024-07-27 23:45:00+00:00,68219.20906825687,67777.60515219424,69141.80481073172,67777.60515219424,sl,5.45,5,피보 가격대 넥라인,441.6039160626242,-1.1539805346757448,-0.7470070822178049,2
BTC/USDT,15m,long,reversion,2024-07-28 05:00:00+00:00,2024-07-28 05:00:00+00:00,67276.04195621052,67144.12512571487,67611.31649439999,67144.12512571487,sl,4.75,4,피보 가격대 돌파선,131.91683049565472,-1.50948831387498,-0.29598488294871395,0
BTC/USDT,15m,long,reversion,2024-07-28 09:00:00+00:00,2024-07-28 10:15:00+00:00,67374.4076470588,67176.16892461875,67625.02287027026,67625.02287027026,tp,3.4000000000000004,3,가격대 FVG,198.23872244005906,0.9237121067916396,0.27178793008769975,5
BTC/USDT,15m,long,reversion,2024-07-28 10:30:00+00:00,2024-07-28 11:30:00+00:00,67591.34178918919,67335.5648246685,67923.226,67923.226,tp,3.7,3,피보 가격대 FVG,255.7769645206863,1.0326454824075888,0.3907703559725135,4
BTC/USDT,15m,long,reversion,2024-07-28 18:30:00+00:00,2024-07-28 21:00:00+00:00,68232.5641025641,67936.48865216471,69378.83362787872,67936.48865216471,sl,3.9000000000000004,4,가격대 넥라인 돌파선,296.0754503993812,-1.2299566758592244,-0.5337040774685777,10
BTC/USDT,15m,long,reversion,2024-07-29 03:15:00+00:00,2024-07-29 14:00:00+00:00,69356.79948026869,68874.57484391355,70321.24875297897,68874.57484391355,sl,3.7,3,빗각 가격대 FVG,482.2246363551385,-1.1433267443250044,-0.7949333412855655,43
BTC/USDT,15m,short,reversion,2024-07-30 05:45:00+00:00,2024-07-30 07:00:00+00:00,66612.99217391302,66826.9633126248,66268.02454545454,66826.9633126248,sl,4.6000000000000005,4,가격대 FVG,213.97113871177135,-1.3118176504782906,-0.42137593177350846,5
BTC/USDT,15m,short,reversion,2024-07-30 10:15:00+00:00,2024-07-30 11:30:00+00:00,66541.09697090909,66691.546566179,66244.39849726316,66691.546566179,sl,4.95,4,피보 가격대,150.44959526990715,-1.4427816615194882,-0.3262133131549509,5
BTC/USDT,15m,short,reversion,2024-07-30 12:30:00+00:00,2024-07-30 12:30:00+00:00,66541.09697090909,66693.47728907004,66238.45323410527,66693.47728907004,sl,4.95,4,피보 가격대,152.38031816095463,-1.4371777663544696,-0.3291163134666793,0
BTC/USDT,15m,short,reversion,2024-07-30 15:15:00+00:00,2024-07-30 20:00:00+00:00,66239.8887632,66739.56188266815,65414.41616639999,65414.41616639999,tp,3.75,3,피보 가격대,499.6731194681488,1.5202847916729463,1.1468096618502048,19
BTC/USDT,15m,short,reversion,2024-07-31 13:30:00+00:00,2024-07-31 13:30:00+00:00,66537.36588235293,66628.2947653189,65833.84814814814,66628.2947653189,sl,3.4000000000000004,3,가격대 돌파선,90.92888296597812,-1.7322517131190154,-0.23672670416246427,0
BTC/USDT,15m,short,reversion,2024-08-01 13:45:00+00:00,2024-08-01 14:15:00+00:00,64808.323957746485,65276.22775475249,64286.761647887324,64286.761647887324,tp,3.55,3,피보 FVG,467.9037970060017,0.976728058162096,0.7051791176613462,2
BTC/USDT,15m,short,reversion,2024-08-01 20:15:00+00:00,2024-08-01 20:45:00+00:00,63537.03285153845,64635.87639828584,62260.114384,64635.87639828584,sl,6.5,6,피보 가격대 넥라인,1098.84354674739,-1.058321728161038,-1.8303183972874866,2
BTC/USDT,15m,short,reversion,2024-08-01 22:00:00+00:00,2024-08-02 02:15:00+00:00,65282.19837837837,65797.1650306303,64076.77781,64076.77781,tp,3.7,3,피보 가격대 돌파선,514.9666522519328,2.2151746628558553,1.747399917007084,17
BTC/USDT,15m,short,reversion,2024-08-05 16:15:00+00:00,2024-08-05 19:00:00+00:00,55195.06230985916,57255.881998288794,52794.600634146336,52794.600634146336,tp,3.55,3,피보 돌파선,2060.819688429634,1.138608514570653,4.25122600834837,11
BTC/USDT,15m,long,reversion,2024-08-09 00:45:00+00:00,2024-08-09 10:15:00+00:00,61105.01058823529,60316.39752015909,62250.11,60316.39752015909,sl,3.4000000000000004,3,가격대 FVG,788.6130680761999,-1.076984146613623,-1.3899412895182766,38
BTC/USDT,15m,long,reversion,2024-08-11 00:15:00+00:00,2024-08-11 11:00:00+00:00,61197.2719047619,60651.138362252,62212.27407777777,60651.138362252,sl,5.25,5,피보 가격대 넥라인 돌파선,546.1335425099023,-1.1115555086646272,-0.9919686429619629,43
BTC/USDT,15m,long,reversion,2024-08-11 11:15:00+00:00,2024-08-11 11:45:00+00:00,60555.7524510204,60442.17701975846,60871.417668333335,60442.17701975846,sl,4.9,4,피보 가격대 돌파선,113.57543126193923,-1.5326765134253426,-0.2874613706404294,2
BTC/USDT,15m,short,reversion,2024-08-12 23:15:00+00:00,2024-08-13 00:30:00+00:00,59560.2512769219,59758.11680708749,57601.623636363634,59758.11680708749,sl,4.7,5,포크 가격대 넥라인 돌파선 FVG,197.865530165589,-1.3015137805563068,-0.4323768095105033,5
BTC/USDT,15m,short,reversion,2024-08-13 02:30:00+00:00,2024-08-13 09:15:00+00:00,59601.393543127044,60024.26073389013,58805.64,58805.64,tp,3.7,4,포크 가격대 넥라인 FVG,422.8671907630851,1.741799889999362,1.2357932970518883,27
BTC/USDT,15m,long,reversion,2024-08-13 22:00:00+00:00,2024-08-13 22:15:00+00:00,60649.90117647058,60456.235140279816,61137.27,60456.235140279816,sl,3.4000000000000004,3,가격대 FVG,193.6660361907634,-1.3126674627590853,-0.4191583158716904,1
BTC/USDT,15m,long,reversion,2024-08-14 06:00:00+00:00,2024-08-14 06:15:00+00:00,60739.87441482353,60627.05510418596,60902.627078873236,60902.627078873236,tp,4.25,3,피보 가격대 FVG,112.81931063756929,0.9034926089055274,0.16781630565568686,1
BTC/USDT,15m,long,reversion,2024-08-14 13:45:00+00:00,2024-08-14 14:00:00+00:00,59602.674585714274,59361.23026682057,60649.86,59361.23026682057,sl,5.2,4,피보 빗각 가격대 FVG,241.44431889370753,-1.2463588818275468,-0.5048871940926317,1
BTC/USDT,15m,short,reversion,2024-08-15 04:45:00+00:00,2024-08-15 12:30:00+00:00,58409.9771444186,58919.55551647317,57690.77386173912,58919.55551647317,sl,4.3,4,피보 가격대 FVG,509.57837205457326,-1.115124129177451,-0.9728528689200454,31
BTC/USDT,15m,short,reversion,2024-08-15 22:30:00+00:00,2024-08-16 02:30:00+00:00,57735.581390163934,57936.844877849995,57081.73545454545,57936.844877849995,sl,6.1000000000000005,5,피보 가격대 FVG,201.26348768606113,-1.2873656508637186,-0.44876953618797255,16
BTC/USDT,15m,short,reversion,2024-08-16 09:00:00+00:00,2024-08-16 09:45:00+00:00,58379.41477837837,58614.35768495118,57965.663843943665,58614.35768495118,sl,3.7,3,피보 가격대 FVG,234.9429065728109,-1.2489834108421405,-0.5026425734455208,3
BTC/USDT,15m,short,reversion,2024-08-16 13:00:00+00:00,2024-08-16 13:15:00+00:00,58004.80425521127,58635.95202177125,56668.463235999996,58635.95202177125,sl,3.55,3,피보 FVG,631.1477665599814,-1.0924036829859378,-1.1886397231252261,1
BTC/USDT,15m,long,reversion,2024-08-18 03:00:00+00:00,2024-08-18 03:45:00+00:00,59710.448431132085,59459.820288846626,60278.810852969065,59459.820288846626,sl,5.3,5,피보 가격대 넥라인,250.62814228545903,-1.2377431912339814,-0.5195293031557741,3
BTC/USDT,15m,long,reversion,2024-08-18 05:15:00+00:00,2024-08-18 12:30:00+00:00,59417.19459387097,59201.27108245522,60206.07788,60206.07788,tp,3.0999999999999996,3,피보 FVG,215.9235114157491,3.376527387461316,1.2270381576839013,29
BTC/USDT,15m,long,reversion,2024-08-18 14:30:00+00:00,2024-08-18 17:15:00+00:00,59677.09675106471,59450.38199702466,60035.68001549296,59450.38199702466,sl,7.25,7,피보 포크 가격대 넥라인 돌파선 FVG,226.7147540400474,-1.2627254658667835,-0.4797125011095392,11
BTC/USDT,15m,long,reversion,2024-08-18 19:45:00+00:00,2024-08-18 20:45:00+00:00,59699.68828125,59598.21821185523,59834.855620431656,59834.855620431656,tp,3.2,3,피보 가격대 넥라인,101.47006939476705,0.7430769258418001,0.1262989295280771,4
BTC/USDT,15m,long,reversion,2024-08-18 21:15:00+00:00,2024-08-18 21:15:00+00:00,59699.68828125,59606.07335908172,59838.431354957975,59606.07335908172,sl,3.2,3,피보 가격대 넥라인,93.61492216827901,-1.6372155147759013,-0.25673132875734295,0
BTC/USDT,15m,short,reversion,2024-08-19 23:15:00+00:00,2024-08-19 23:15:00+00:00,59339.54818,59442.73697317426,59070.604999999996,59442.73697317426,sl,3.5,3,피보 돌파선 FVG,103.18879317426035,-1.57555806933695,-0.27398242948813684,0
BTC/USDT,15m,long,reversion,2024-08-20 14:00:00+00:00,2024-08-20 14:00:00+00:00,60287.08333333333,60145.4988671716,61828.99999999999,60145.4988671716,sl,3.9000000000000004,4,가격대 넥라인 돌파선,141.58446616173023,-1.4253029497704086,-0.33473299105582216,0
BTC/USDT,15m,long,reversion,2024-08-20 14:30:00+00:00,2024-08-20 14:45:00+00:00,59768.071176470585,59537.61512016327,60274.23965517241,59537.61512016327,sl,3.4000000000000004,3,가격대 돌파선,230.45605630731734,-1.2588469320535833,-0.48539110221419357,1
BTC/USDT,15m,long,reversion,2024-08-20 16:00:00+00:00,2024-08-20 18:00:00+00:00,58642.06733894737,58455.43334654089,59150.176552,59150.176552,tp,4.75,4,피보 가격대 돌파선,186.63399240647414,2.4069200112742912,0.7660253321403797,8
BTC/USDT,15m,long,reversion,2024-08-20 21:00:00+00:00,2024-08-20 21:00:00+00:00,59120.88732432432,58996.29614180904,59561.246,58996.29614180904,sl,3.7,3,피보 가격대 FVG,124.5911825152798,-1.4740190320115452,-0.31063433341398244,0
BTC/USDT,15m,long,reversion,2024-08-20 23:15:00+00:00,2024-08-20 23:45:00+00:00,59165.2675216,59005.45627516829,59639.9897192,59005.45627516829,sl,3.75,3,피보 가격대,159.81124643170915,-1.3697196737879935,-0.36997484757451443,2
BTC/USDT,15m,long,reversion,2024-08-21 09:30:00+00:00,2024-08-21 13:30:00+00:00,59106.58714285714,58968.77761447063,59662.472727272725,58968.77761447063,sl,4.2,3,가격대 돌파선 FVG,137.80952838651137,-1.4284005835437024,-0.3330376871352886,16
BTC/USDT,15m,long,reversion,2024-08-21 14:45:00+00:00,2024-08-21 14:45:00+00:00,59789.04666666667,59506.99422623387,60255.71153846154,59506.99422623387,sl,3.5999999999999996,3,가격대,282.05244043279527,-1.211478476679455,-0.5715101342630187,0
BTC/USDT,15m,long,reversion,2024-08-22 02:45:00+00:00,2024-08-22 02:45:00+00:00,60283.615384615376,60135.79826155161,60476.31475609756,60135.79826155161,sl,3.9000000000000004,3,피보 가격대,147.8171230637672,-1.407325657374007,-0.34508021551066426,0
BTC/USDT,15m,long,reversion,2024-08-22 14:45:00+00:00,2024-08-22 15:00:00+00:00,60304.694090909084,60120.38621012961,60686.03474,60686.03474,tp,4.95,4,피보 가격대,184.30788077947363,1.740811534040471,0.5320403154550304,1
BTC/USDT,15m,long,reversion,2024-08-22 15:30:00+00:00,2024-08-22 15:45:00+00:00,60303.90516806723,60113.455793970395,60686.03474,60113.455793970395,sl,5.95,5,피보 가격대 돌파선,190.4493740968319,-1.3161400806200936,-0.41565808031712986,1
BTC/USDT,15m,long,reversion,2024-08-22 16:00:00+00:00,2024-08-22 20:45:00+00:00,60304.694090909084,60106.760735617325,60686.03474,60686.03474,tp,4.95,4,피보 가격대,197.93335529175965,1.6209763341935384,0.5320403154550304,19
BTC/USDT,15m,long,reversion,2024-08-23 14:45:00+00:00,2024-08-23 17:45:00+00:00,61391.884701298695,60549.85975970346,62374.19461600001,62374.19461600001,tp,7.7,7,피보 가격대 넥라인,842.0249415952348,1.0931111770856743,1.4992647310324265,12
BTC/USDT,15m,long,reversion,2024-08-25 11:45:00+00:00,2024-08-25 12:15:00+00:00,63897.417060281696,63822.778001370476,64034.176043956046,63822.778001370476,sl,3.55,3,피보 FVG,74.63905891121976,-1.8555855133005517,-0.2167523552812531,2
BTC/USDT,15m,long,reversion,2024-08-25 18:00:00+00:00,2024-08-25 21:15:00+00:00,64129.71037464789,63888.083098077695,64511.29894736842,64511.29894736842,tp,3.55,3,피보 FVG,241.62727657019423,1.3130474032692865,0.4947286775599526,13
BTC/USDT,15m,long,reversion,2024-08-25 22:15:00+00:00,2024-08-26 00:45:00+00:00,64507.04000000001,63999.232856643386,65117.979957647054,63999.232856643386,sl,4.25,4,피보 가격대 넥라인,507.80714335662196,-1.1265305879779601,-0.8868183686384362,10
BTC/USDT,15m,long,reversion,2024-08-26 01:45:00+00:00,2024-08-26 06:45:00+00:00,63919.996178028174,63763.98908282003,64523.1968984127,63763.98908282003,sl,3.55,3,피보 돌파선,156.00709520814416,-1.4092249300920983,-0.34394415047562077,20
BTC/USDT,15m,short,reversion,2024-08-27 17:30:00+00:00,2024-08-27 21:45:00+00:00,61845.217027027014,62437.29775537744,60583.545,60583.545,tp,3.7,3,피보 가격대 FVG,592.0807283504255,2.027523593544505,1.94106788482752,17
BTC/USDT,15m,short,reversion,2024-08-28 18:00:00+00:00,2024-08-28 18:00:00+00:00,58681.98875,58932.6303122593,57820.345454545444,58932.6303122593,sl,3.2,2,가격대 FVG,250.64156225930492,-1.2346271264870656,-0.5273319435521595,0
BTC/USDT,15m,short,reversion,2024-08-29 05:15:00+00:00,2024-08-29 05:45:00+00:00,59341.12012338028,59421.43874941051,59064.917455294126,59421.43874941051,sl,3.55,3,피보 돌파선,80.31862603023183,-1.7393214049010794,-0.23541838303046417,2
BTC/USDT,15m,short,reversion,2024-09-01 04:30:00+00:00,2024-09-01 05:00:00+00:00,58595.50007543479,58865.6959474345,58221.026612,58221.026612,tp,4.6,4,피보 FVG,270.19587199970556,1.1697632452779239,0.5394018306596537,2
BTC/USDT,15m,short,reversion,2024-09-01 23:00:00+00:00,2024-09-02 09:45:00+00:00,57446.73435333333,58455.92440582711,55428.354248345786,58455.92440582711,sl,3.5999999999999996,3,피보,1009.1900524937737,-1.0574236034494977,-1.8576188775323021,43
BTC/USDT,15m,short,reversion,2024-09-04 00:00:00+00:00,2024-09-04 01:00:00+00:00,57568.0,58075.76600175623,56552.46799648754,56552.46799648754,tp,4.25,4,피보 가격대 넥라인,507.76600175623025,1.8876249418021542,1.6649384545480417,4
BTC/USDT,15m,short,reversion,2024-09-06 00:00:00+00:00,2024-09-06 02:00:00+00:00,56231.85650559999,56813.7332131157,55623.11363636363,56813.7332131157,sl,3.75,3,피보 가격대,581.8767075157084,-1.0971387823731231,-1.1352986403916605,8
BTC/USDT,15m,short,reversion,2024-09-06 05:45:00+00:00,2024-09-06 07:15:00+00:00,56497.601191999995,56798.40154195201,56020.75389512195,56020.75389512195,tp,3.75,4,피보 가격대 넥라인 FVG,300.80034995201277,1.3982301529954475,0.7444353573617597,6
BTC/USDT,15m,short,reversion,2024-09-06 10:15:00+00:00,2024-09-06 12:30:00+00:00,56172.5533076923,56806.45851567737,55252.6963112676,56806.45851567737,sl,3.25,3,피보 가격대 FVG,633.9052079850662,-1.0891134907871205,-1.2290605878551155,9
BTC/USDT,15m,short,reversion,2024-09-06 15:00:00+00:00,2024-09-06 15:15:00+00:00,54769.88682229272,55562.051968651074,53887.93570000001,53887.93570000001,tp,4.05,3,피보 빗각,792.1651463583548,1.044759687845657,1.511089868994765,1
BTC/USDT,15m,short,reversion,2024-09-07 05:00:00+00:00,2024-09-07 12:30:00+00:00,54240.29233802817,54516.314830105606,53736.055,54516.314830105606,sl,3.55,3,피보 FVG,276.02249207743444,-1.1970067843920915,-0.6091427265959912,30
BTC/USDT,15m,short,reversion,2024-09-07 15:15:00+00:00,2024-09-07 17:45:00+00:00,54776.74647887324,55051.644328915485,54253.50501098901,54253.50501098901,tp,3.55,3,피보 돌파선,274.8978500422454,1.7050927901664887,0.85570314461828,10
BTC/USDT,15m,short,reversion,2024-09-08 13:45:00+00:00,2024-09-08 15:00:00+00:00,54314.2322284507,54520.493595175394,54011.47950705883,54011.47950705883,tp,3.55,3,피보 FVG,206.26136672469147,1.205217775250781,0.45768826203512564,5
BTC/USDT,15m,short,reversion,2024-09-08 16:00:00+00:00,2024-09-08 17:15:00+00:00,53814.01,54174.63134297773,53352.28994338028,54174.63134297773,sl,4.25,4,피보 가격대 넥라인,360.6213429777272,-1.1497258044286738,-0.7704604500746479,5
BTC/USDT,15m,long,reversion,2024-09-10 13:15:00+00:00,2024-09-10 14:15:00+00:00,56856.204,56536.76351749545,57319.289024390244,56536.76351749545,sl,4.5,3,피보 돌파선 FVG,319.44048250454944,-1.177486846107366,-0.6615583521251212,4
BTC/USDT,15m,long,reversion,2024-09-11 01:45:00+00:00,2024-09-11 01:45:00+00:00,57036.04075599999,56771.35349355899,57425.822410088906,56771.35349355899,sl,3.75,3,피보 가격대,264.68726244099526,-1.2149846448975405,-0.5638381544426267,0
BTC/USDT,15m,long,reversion,2024-09-11 02:45:00+00:00,2024-09-11 03:15:00+00:00,57058.333906060594,56757.18040867186,58054.93939393939,56757.18040867186,sl,4.95,4,피보 가격대,301.1534973887319,-1.1889659514194821,-0.6275354186394597,2
BTC/USDT,15m,long,reversion,2024-09-12 05:00:00+00:00,2024-09-12 12:30:00+00:00,58067.78256410256,57785.4659482496,58496.73181818181,57785.4659482496,sl,3.9000000000000004,4,가격대 넥라인 FVG,282.3166158529639,-1.2051831915070328,-0.5859415067788002,30
BTC/USDT,15m,long,reversion,2024-09-12 13:45:00+00:00,2024-09-12 13:45:00+00:00,57539.46185835294,57367.72449791675,57842.639423529414,57367.72449791675,sl,4.25,4,피보 가격대 돌파선 FVG,171.73736043618555,-1.3345433575560488,-0.3983195987799267,0
BTC/USDT,15m,long,reversion,2024-09-12 14:30:00+00:00,2024-09-12 14:30:00+00:00,58042.93005037974,57783.11449414107,58481.88636363635,58481.88636363635,tp,3.95,4,피보 가격대 넥라인,259.8155562386746,1.4652467718287263,0.6558833344890938,0
BTC/USDT,15m,long,reversion,2024-09-12 17:00:00+00:00,2024-09-13 06:30:00+00:00,58049.685479399996,57760.568189840844,58507.62173499999,57760.568189840844,sl,5.0,5,피보 가격대 넥라인,289.1172895591517,-1.200282476786202,-0.59780240586647,54
BTC/USDT,15m,long,reversion,2024-09-13 08:00:00+00:00,2024-09-13 10:45:00+00:00,58057.7133113924,57829.937553426964,58319.705341176465,58319.705341176465,tp,3.95,4,피보 가격대 넥라인,227.77575796543533,0.8947542191417396,0.35103573467436167,11
